"";"X";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"90";90;"rt joaoluisjr eleicoes indiretas para que o brasil nao pare fera o brasil nao so precisa parar como respirar tomar um banho telefon�";FALSE;0;NA;"2017-05-22 18:39:58";FALSE;NA;866725340990844928;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"txtsuya";1064;TRUE;FALSE;NA;NA
"91";91;"rt cidadgm1 nao suportamos mais tanta corrupcao roubalheira muda brasil o povo tem por corruptossaogenocidas";FALSE;0;NA;"2017-05-22 18:39:58";FALSE;NA;866725339187335168;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"jeversona4";1;TRUE;FALSE;NA;NA
"92";92;"rt jairbolsonaro esse tipo homenagem e o melhor revigorante obrigado e tenha certeza que tratemos nosso brasil volta";FALSE;0;NA;"2017-05-22 18:39:58";FALSE;NA;866725339078287360;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nic_namjoon";741;TRUE;FALSE;NA;NA
"93";93;"rt luaser para o bem do brasil sua carreira politica esta encerrada diz pai primo preso aecio";FALSE;0;NA;"2017-05-22 18:39:57";FALSE;NA;866725336859500544;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"NovoLauropro";1;TRUE;FALSE;NA;NA
"94";94;"rt patocorporation estou tentando escolher qual ssas imagens simboliza a falencia completa do brasil como socieda mas ta dificil pois�";FALSE;0;NA;"2017-05-22 18:39:57";FALSE;NA;866725334607159296;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ptsul";41;TRUE;FALSE;NA;NA
"95";95;"claro que sim brasil";FALSE;0;NA;"2017-05-22 18:39:57";FALSE;NA;866725334296690688;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"OlliverRainbow";0;FALSE;FALSE;NA;NA
"96";96;"chamase pau brasil a nova loja do principe real que traz a lisboa marcas luxo brasileiras";FALSE;0;NA;"2017-05-22 18:39:56";FALSE;NA;866725332644225024;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"revistaSABADO";0;FALSE;FALSE;NA;NA
"97";97;"brasil po perr o equivalente ao territorio portugal em areas protegidas";FALSE;0;NA;"2017-05-22 18:39:55";FALSE;NA;866725327158083584;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"novoolhar_br";0;FALSE;FALSE;NA;NA
"98";98;"rt crixtal7 o golpe das diretas ja para a implantacao do comunismo no brasil querem aplicar o mesmo golpe outra vez diretasjanao htt�";FALSE;0;NA;"2017-05-22 18:39:54";FALSE;NA;866725322447699968;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"mubrasileiro";38;TRUE;FALSE;NA;NA
"99";99;"rt whyminsuga eu me amo voces se amam o namjoon lembrou do fanchart do brasil qnd ele mudou a letra eu to chorando muito alguem me�";FALSE;0;NA;"2017-05-22 18:39:54";FALSE;NA;866725321462231040;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MonaIsa_";578;TRUE;FALSE;NA;NA
"100";100;"rt cristia90086399 mariajo66360450 jan101871 paulaargollo susubrasil athiabalba gilvanroots claudia49286925 rajubha04995604 cyn�";FALSE;0;NA;"2017-05-22 18:39:53";FALSE;NA;866725319776120832;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"mariajo66360450";1;TRUE;FALSE;NA;NA
"101";101;"o brasil que u certo tem euzinha no elenco u2728edu00a0u00bcedu00beu00b6 repost riomaisbrasil getrepost staque hoje";FALSE;0;NA;"2017-05-22 18:39:53";FALSE;NA;866725319402602496;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"JanainaMoreno";0;FALSE;FALSE;NA;NA
"102";102;"jamjampics vamos la brasil brazil to billboard";FALSE;0;"JamJamPics";"2017-05-22 18:39:51";FALSE;866500072015638528;866725311186075648;3247149975;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"LuluMello95";0;FALSE;FALSE;NA;NA
"103";103;"stfoficial nos povo brasileiro esperamos que mediante todas essas provas o stf nao envergonhe mais o brasil foratemer";FALSE;0;"STF_oficial";"2017-05-22 18:39:51";FALSE;866613141261733888;866725310783508480;68313718;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MarcosAndrAlenc";0;FALSE;FALSE;NA;NA
"104";104;"governo tenta tocar agenda votacoes para mostrar normalida brasil reuters ";FALSE;0;NA;"2017-05-22 18:39:49";FALSE;NA;866725302784929792;NA;"<a href=""http://whatmagazine.com.br"" rel=""nofollow"">What Economia</a>";"whateconomy";0;FALSE;FALSE;NA;NA
"105";105;"crise politica da novo folego a movimento monarquista no brasil";FALSE;1;NA;"2017-05-22 18:39:49";FALSE;NA;866725302688468992;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"khuncho2531";0;FALSE;FALSE;NA;NA
"106";106;"rt rsnalagoas sera que foram eles quem orientaram gt caia fora do brasil";FALSE;0;NA;"2017-05-22 18:39:49";FALSE;NA;866725302151598080;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"socram2014";2;TRUE;FALSE;NA;NA
"107";107;"rt leomusicobta com uma diferenca se sair mago galo per uma opcao na copa do brasil valdivia nao pora jogar";FALSE;0;NA;"2017-05-22 18:39:49";FALSE;NA;866725300863995904;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"REGINALDO_CAM10";2;TRUE;FALSE;NA;NA
"108";108;"no brasil o odio aos imigrantes via cartacapital";FALSE;0;NA;"2017-05-22 18:39:48";FALSE;NA;866725299186282496;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"IzauraFrancini";0;FALSE;FALSE;NA;NA
"109";109;"pergunta que nao quer calar ca os paneleiros";FALSE;0;NA;"2017-05-22 18:39:47";FALSE;NA;866725293536538624;NA;"<a href=""http://www.networkedblogs.com/"" rel=""nofollow"">NetworkedBlogs</a>";"Cuiaba_Brasil";0;FALSE;FALSE;NA;NA
"110";110;"lerdog ah minha filha ultimamente sair do brasil qualquer forma ja ta otimo nem q seja preso pela policia ital�";FALSE;0;"lerdog";"2017-05-22 18:39:46";TRUE;866723805703614464;866725289493180416;139223642;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"felifebo";0;FALSE;FALSE;NA;NA
"111";111;"o brasil e maior que a crise";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725286171357184;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"drarogeria";0;FALSE;FALSE;NA;NA
"112";112;"rt exame inspirado por huck silvio �anuncia� candidatura a presincia gt";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725285114327040;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"LucasRodmo";136;TRUE;FALSE;NA;NA
"113";113;"banira do brasil ponta cabeca igual no street fighter edu00a0u00bdu00b8u00a4 u26a1ufe0f �policia faz megaoperacao na cracolandia� ";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725284464259072;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"chazao1";0;FALSE;FALSE;NA;NA
"114";114;"brasil sil sil";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725283801567232;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"luc4s_bret";0;FALSE;FALSE;NA;NA
"115";115;"quero ganhar a cortesia 101 atracoes tv que sintonizaram o brasil skoob";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725283575074816;NA;"<a href=""http://www.skoob.com.br"" rel=""nofollow"">Skoob - Rede social para leitores</a>";"rosana_alemoa";0;FALSE;FALSE;NA;NA
"116";116;"rt cc1loveonly2017 i have questions teve o but mais alto no spotify do brasil em 50 com quase 100 mil reproducoes ontem o fandom�";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725283524743168;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ilyccabeyo";115;TRUE;FALSE;NA;NA
"117";117;"rt gremio1983 em 220597 o gremio conquistou sua 3 copa do brasil ao empatar com o flamengo no maracana foto c�";FALSE;0;NA;"2017-05-22 18:39:45";FALSE;NA;866725282836865024;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"CarlaNaudererRS";14;TRUE;FALSE;NA;NA
"118";118;"rt johnmayerbr oi johnmayer pois nos agraciar com tipos aranha e arvore no instagram que tal mostrar a especie rara ca as�";FALSE;0;NA;"2017-05-22 18:39:44";FALSE;NA;866725282564190208;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Jordana_Luisa";46;TRUE;FALSE;NA;NA
"119";119;"rt trashreal tosacocheio ainda estar no brasil";FALSE;0;NA;"2017-05-22 18:39:44";FALSE;NA;866725279808585728;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Voar_ComFly";205;TRUE;FALSE;NA;NA
"120";120;"rt exame inspirado por huck silvio �anuncia� candidatura a presincia gt";FALSE;0;NA;"2017-05-22 18:39:43";FALSE;NA;866725275899494400;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Karamitrudis";136;TRUE;FALSE;NA;NA
"121";121;"o douto sembargador aposentado teve ver o filho preso para dizer o que minas sabe ha anos ";FALSE;0;NA;"2017-05-22 18:39:43";FALSE;NA;866725275475857408;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"minasmelo";0;FALSE;FALSE;NA;NA
"122";122;"rt maibonsimone procuradoria geral da republica do brasil somos contra o acordo camarada com os donos da jbs as";FALSE;0;NA;"2017-05-22 18:39:43";FALSE;NA;866725275144507392;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"flaleopoldino";1;TRUE;FALSE;NA;NA
"123";123;"rt angelogleyston aecio neves pedira ao supremo para voltar ao mandato";FALSE;0;NA;"2017-05-22 18:39:43";FALSE;NA;866725274527858688;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"VilmaSo10540675";2;TRUE;FALSE;NA;NA
"124";124;"� as 00h10 na fox brasil edu00a0u00bcedu00b7u00a7edu00a0u00bcedu00b7u00b7 o jogo continua estao prontos edu00a0u00bcedu00beu00aeedu00a0u00bdu00bau0080 2091nafox inpar rikhull";FALSE;0;NA;"2017-05-22 18:39:43";FALSE;NA;866725274301366272;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TeamUckermannSP";0;FALSE;FALSE;NA;NA
"125";125;"�ok computer� o ultimo gran disco rock completa 20 anos e previu o que vivemos hoje via elpaisbrasil";FALSE;0;NA;"2017-05-22 18:39:42";FALSE;NA;866725273764581376;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"FeHonda";0;FALSE;FALSE;NA;NA
"126";126;"rt brasil247 janaina paschoal culpa fhc pela zorra total brasileira e culpado por tudo isso no minimo por omissao";FALSE;0;NA;"2017-05-22 18:39:42";FALSE;NA;866725270904078336;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"erivanraposo";23;TRUE;FALSE;NA;NA
"127";127;"rt jovemcatolicodm se paises tem anjo da guarda como sera que ta o anjo da guarda do brasil";FALSE;0;NA;"2017-05-22 18:39:41";FALSE;NA;866725268924313600;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"mihalfer";19;TRUE;FALSE;NA;NA
"128";128;"rt janainadobrasil dilma esta preocupada e com os documentos da lacao joesley seguindo para curitiba com o brasil ela jamais se im�";FALSE;0;NA;"2017-05-22 18:39:41";FALSE;NA;866725268093882368;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MarciaPereiraRP";561;TRUE;FALSE;NA;NA
"129";129;"tchau brasil";FALSE;0;NA;"2017-05-22 18:39:41";FALSE;NA;866725267972247552;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MaryannaFlores";0;FALSE;FALSE;NA;NA
"130";130;"meu filho esta preso por lealda a voce diz pai frerico pacheco para aecio neves";FALSE;0;NA;"2017-05-22 18:39:41";FALSE;NA;866725267460456448;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Brasilvirouzona";0;FALSE;FALSE;NA;NA
"131";131;"rt jackcanalha vendo essa atual situacao politica do brasil";FALSE;0;NA;"2017-05-22 18:39:41";FALSE;NA;866725267263418368;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Ritchard_";9;TRUE;FALSE;NA;NA
"132";132;"hallyustorebr leeminhyukbr monstaraiox mbmxinfo imchangkyunbr kihyundaily wonhobr hyungwonbrasil";FALSE;0;"HallyuStore_BR";"2017-05-22 18:39:40";TRUE;866668070084820992;866725265736691712;748719516562120704;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"r_rodrigues30";0;FALSE;FALSE;NA;NA
"133";133;"rt marcelopintoba tem que abrir a caixa preta do janot via conversaafiada";FALSE;0;NA;"2017-05-22 18:39:40";FALSE;NA;866725264172122112;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"angela_gim";4;TRUE;FALSE;NA;NA
"134";134;"rt janainadobrasil eu sou brasil voces sao pt entenm a diferenca";FALSE;0;NA;"2017-05-22 18:39:40";FALSE;NA;866725263870132224;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Anadi_Paula";1163;TRUE;FALSE;NA;NA
"135";135;"rt lucienevr babijrj acho q e laranja que u lance para doc ele tem interesse em limpara imagem com a midia e brasil minha gente ter�";FALSE;0;NA;"2017-05-22 18:39:40";FALSE;NA;866725263530491904;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"babij_rj";1;TRUE;FALSE;NA;NA
"136";136;"rt lanabroficial lustforlife esta em 1 nos trending topics brasil edu00a0u00bdu00b6u00a4";FALSE;0;NA;"2017-05-22 18:39:40";FALSE;NA;866725263178117120;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MariaLu496";35;TRUE;FALSE;NA;NA
"137";137;"rt bangtanasbr sei la se isso foi pro brasil mas teve a carinha do nosso fanchant to chorando novo brazil to billboard";FALSE;0;NA;"2017-05-22 18:39:39";FALSE;NA;866725260753858560;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"NathShiro";146;TRUE;FALSE;NA;NA
"138";138;"artigo para 20 congresso mega brasil comunicacao inovacao e estrategias corporativas";FALSE;0;NA;"2017-05-22 18:39:39";FALSE;NA;866725260145680384;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"HenryWender";0;FALSE;FALSE;NA;NA
"139";139;"rt estelamara10 senadoferal o procurador e juiz janot tbem tem que respeita o presinte le ele po ser o que for mas e o presi�";FALSE;0;NA;"2017-05-22 18:39:39";FALSE;NA;866725258665086976;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"anapaulasantosb";1;TRUE;FALSE;NA;NA
"140";140;"bbc brasil 5 ambiciosos projetos infraestrutura com os quais a china quer sacudir a orm economica mundial";FALSE;0;NA;"2017-05-22 18:39:38";FALSE;NA;866725255087357952;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Mo_Americanoid";0;FALSE;FALSE;NA;NA
"141";141;"mariajo66360450 jan101871 paulaargollo susubrasil athiabalba gilvanroots claudia49286925 rajubha04995604�";FALSE;0;"mariajo66360450";"2017-05-22 18:39:38";TRUE;866724281291595776;866725254869266432;725523958146174976;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Cristia90086399";1;FALSE;FALSE;NA;NA
"142";142;"rt jorgesa compartilhem esta mensagem para que a semana todos comece com muita luz amor paz e sabedoria vopegaressapeladinhaai n�";FALSE;0;NA;"2017-05-22 18:39:38";FALSE;NA;866725253610971136;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"douglas_GeDav";12;TRUE;FALSE;NA;NA
"143";143;"oi realdonaldtrump me ven uma bomba nuclear pra eu jogar no brasil ou entao so joga uma aqui pra testar uma coisa";FALSE;0;NA;"2017-05-22 18:39:37";FALSE;NA;866725251652222976;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"alineafff";0;FALSE;FALSE;NA;NA
"144";144;"rt yoongifly jimin meu bebe vem pro brasil que aqui ninguem te ameaca morte";FALSE;0;NA;"2017-05-22 18:39:37";FALSE;NA;866725251094380544;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"Vivilove0304";4;TRUE;FALSE;NA;NA
"145";145;"rt uneoficial o brasil quer diretasja assine";FALSE;0;NA;"2017-05-22 18:39:37";FALSE;NA;866725250649796608;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"OCLAEOFICIAL";9;TRUE;FALSE;NA;NA
"146";146;"rt pdralex nisso concordamos entao dureza sera convencer o resto do brasil que a solucao e dilma ja";FALSE;0;NA;"2017-05-22 18:39:37";FALSE;NA;866725249823514624;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"CarminhaAlmeida";9;TRUE;FALSE;NA;NA
"147";147;"rt mblivre acordo feito com joesley batista e absurdo lacao expos a corrupcao mais cara ja vista no brasil porem um acordo exagerada�";FALSE;0;NA;"2017-05-22 18:39:37";FALSE;NA;866725249454415872;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"AcordouAcordou";223;TRUE;FALSE;NA;NA
"148";148;"ola sbtnovelas a televisa bloqueou a exibicao dos episodios da rubi no youtube edu00a0u00bdu00b9u0081 e um aviso informando que�";FALSE;0;NA;"2017-05-22 18:39:36";TRUE;NA;866725247982194688;NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";"kielnoticias";0;FALSE;FALSE;NA;NA
"149";149;"playstationbr bosskey ei existe um diretor da sony brasil";FALSE;0;"PlayStation_BR";"2017-05-22 18:39:36";FALSE;866670766552698880;866725247021719552;500170244;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MarlonFagunde16";0;FALSE;FALSE;NA;NA
"150";150;"rt bchartsnet iggy azalea se apropria culturalmente importante frase para a historia brasileira para divulgar novo single";FALSE;0;NA;"2017-05-22 18:39:36";FALSE;NA;866725245306187776;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"biehgalvani";116;TRUE;FALSE;NA;NA
"151";151;"rt trashreal tosacocheio ainda estar no brasil";FALSE;0;NA;"2017-05-22 18:39:35";FALSE;NA;866725243984990208;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"rzscherbatsky";205;TRUE;FALSE;NA;NA
"152";152;"rt euidiotices carteiras das escolas japao brasil";FALSE;0;NA;"2017-05-22 18:39:34";FALSE;NA;866725239534882816;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"poxa_amy";1480;TRUE;FALSE;NA;NA
"153";153;"qd tiver show do bastille nv no brasil vo morrer amo d";FALSE;0;NA;"2017-05-22 18:39:34";FALSE;NA;866725239195127808;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"daniarreal";0;FALSE;FALSE;NA;NA
"154";154;"rt uol olha o que fizeram com o brasil preocupada com crise dilma diz que tudo isso e muito ruim para o pais";FALSE;0;NA;"2017-05-22 18:39:34";FALSE;NA;866725237412552704;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"reilohn";54;TRUE;FALSE;NA;NA
"155";155;"rt r4ndyg aprendiztg 1jotasilva a situacao complicada do brasil e o cara tem tempo pra falar da situacao complicada do brasil";FALSE;0;NA;"2017-05-22 18:39:33";FALSE;NA;866725235541901312;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"donrossoni";1;TRUE;FALSE;NA;NA
"156";156;"rt bchartsnet iggy azalea se apropria culturalmente importante frase para a historia brasileira para divulgar novo single";FALSE;0;NA;"2017-05-22 18:39:32";FALSE;NA;866725228658995200;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"biancabello";116;TRUE;FALSE;NA;NA
"157";157;"asap mob do brasil so que mais rica";FALSE;1;NA;"2017-05-22 18:39:30";FALSE;NA;866725223571312640;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pablo_felpp";1;FALSE;FALSE;NA;NA
